id,user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
292,1,2023-10-29,9481,3729.54,16.52,77,6.4,62,Swimming,Rain,Other,Happy
293,1,2023-10-29,8105,1966.04,4.87,759,1.5,64,Walking,Clear,Gym,Happy
294,1,2023-10-31,2892,3238.08,15.51,1274,6.0,89,,Snow,Gym,Tired
295,1,2023-11-01,14062,1652.53,9.9,1088,11.9,105,,Snow,Gym,Stressed
296,1,2023-11-04,23582,3487.62,8.56,744,7.5,101,,Rain,Other,Happy
297,1,2023-11-04,25065,3386.29,7.3,862,0.8,62,Swimming,Fog,Office,Stressed
298,1,2023-11-05,13193,3482.06,18.53,1170,5.5,153,Walking,Snow,Home,Neutral
299,1,2023-11-05,7649,2435.37,1.07,1377,7.9,84,Walking,Snow,Home,Stressed
300,1,2023-11-05,8693,2772.21,1.23,790,7.4,157,Cycling,Clear,Other,Tired
301,1,2023-11-07,19034,3460.56,0.2,506,2.8,65,Cycling,Snow,Park,Tired
302,1,2023-11-10,12885,1522.81,14.46,867,8.5,96,Walking,Clear,Other,Tired
303,1,2023-11-10,17608,3201.92,1.95,702,5.6,177,,Snow,Office,Stressed
304,1,2023-11-11,15392,3136.39,0.21,14,5.6,140,Running,Rain,Home,Happy
305,1,2023-11-11,25714,3404.33,16.64,966,1.1,143,Yoga,Fog,Office,Tired
306,1,2023-11-12,14239,1529.8,11.13,682,4.7,109,Gym Workout,Clear,Office,Happy
307,1,2023-11-13,743,3084.99,12.96,1279,11.5,151,Yoga,Rain,Other,Stressed
308,1,2023-11-13,21892,3103.14,4.02,461,10.0,179,Walking,Rain,Park,Neutral
309,1,2023-11-14,13462,1735.77,11.56,34,4.6,101,Cycling,Clear,Office,Happy
310,1,2023-11-16,21741,3671.87,11.35,252,0.2,174,Gym Workout,Clear,Other,Stressed
311,1,2023-11-17,20039,3214.6,7.08,419,0.0,141,,Clear,Office,Tired
312,1,2023-11-17,6399,2235.44,7.13,653,1.7,122,Running,Snow,Office,Stressed
313,1,2023-11-17,9174,2743.37,16.79,257,8.8,127,Walking,Fog,Gym,Neutral
314,1,2023-11-18,1521,3566.65,13.41,1374,5.4,71,Swimming,Snow,Other,Stressed
315,1,2023-11-18,1842,3147.65,11.97,1368,7.0,154,Cycling,Snow,Office,Neutral
316,1,2023-11-19,4577,2884.61,14.41,55,11.8,159,,Rain,Other,Neutral
317,1,2023-11-19,29527,2221.89,2.9,1410,8.4,144,Cycling,Fog,Park,Tired
318,1,2023-11-19,27938,2391.65,20.0,1334,10.9,151,Gym Workout,Snow,Other,Stressed
319,1,2023-11-20,18104,3109.05,14.7,233,2.9,102,Running,Fog,Gym,Stressed
320,1,2023-11-20,4503,2536.24,13.13,593,6.8,79,Walking,Snow,Home,Stressed
321,1,2023-11-25,3657,3789.77,13.39,1287,1.5,99,,Rain,Gym,Tired
322,1,2023-11-25,11913,3340.56,5.78,1248,11.2,145,Walking,Snow,Home,Stressed
323,1,2023-11-26,6930,2267.98,7.14,983,1.2,168,Gym Workout,Snow,Gym,Stressed
324,1,2023-11-26,20502,1770.48,16.75,404,0.6,163,,Clear,Home,Tired
325,1,2023-11-27,3529,3070.47,3.53,679,4.0,114,Swimming,Fog,Gym,Neutral
326,1,2023-11-27,19870,3084.4,1.79,1202,9.2,63,Gym Workout,Clear,Park,Neutral
327,1,2023-11-28,13142,1942.46,19.39,723,3.0,88,Yoga,Clear,Park,Happy
328,1,2023-11-29,10353,3071.3,11.5,609,12.0,84,Walking,Rain,Gym,Stressed
329,1,2023-11-29,26694,3171.8,8.3,1307,8.4,165,Swimming,Rain,Home,Tired
330,1,2023-11-30,5934,3485.23,18.65,530,4.0,108,,Rain,Gym,Tired
331,1,2023-11-30,15511,3601.24,4.65,693,2.2,73,Walking,Fog,Office,Stressed
332,1,2023-12-01,24024,1974.79,9.19,1115,6.5,158,Running,Clear,Home,Tired
333,1,2023-12-01,4073,3553.38,12.36,118,0.7,146,Yoga,Clear,Gym,Neutral
334,1,2023-12-01,9889,3599.22,9.8,341,6.8,151,Cycling,Clear,Gym,Happy
335,1,2023-12-04,16430,3528.77,13.41,644,4.3,174,,Fog,Office,Neutral
336,1,2023-12-05,10018,3592.6,1.58,1386,8.8,160,Gym Workout,Snow,Gym,Tired
337,1,2023-12-07,7724,3911.67,5.19,856,0.9,147,Swimming,Snow,Gym,Neutral
338,1,2023-12-07,741,3378.16,8.06,886,8.7,78,Running,Fog,Gym,Stressed
339,1,2023-12-11,1665,3389.85,3.5,964,1.9,139,Swimming,Fog,Gym,Happy
340,1,2023-12-14,99,2535.02,15.28,1095,2.2,109,Yoga,Snow,Other,Neutral
341,1,2023-12-14,15650,2848.09,11.6,570,2.4,60,Swimming,Snow,Other,Stressed
342,1,2023-12-14,22629,3151.16,14.91,1104,7.7,83,Walking,Clear,Other,Happy
343,1,2023-12-16,15274,3063.34,8.57,1162,10.1,149,Gym Workout,Snow,Gym,Stressed
344,1,2023-12-17,14331,3390.63,5.8,654,11.2,86,Walking,Rain,Gym,Happy
345,1,2023-12-17,27665,3531.22,13.38,1329,3.8,108,Yoga,Fog,Other,Neutral
346,1,2023-12-21,7215,2070.63,8.64,525,0.0,82,Yoga,Rain,Office,Tired
347,1,2023-12-21,29911,2629.84,5.48,619,10.7,100,Running,Clear,Gym,Tired
348,1,2023-12-21,6265,3856.04,8.92,1236,6.5,82,Cycling,Rain,Other,Tired
349,1,2023-12-23,27251,3227.84,11.36,1409,9.0,163,Running,Snow,Gym,Happy
350,1,2023-12-23,11268,2721.32,2.62,219,5.2,152,Swimming,Clear,Home,Tired
351,1,2023-12-24,28838,2726.02,10.34,106,10.0,84,Yoga,Fog,Other,Happy
352,1,2023-12-25,19949,2569.55,0.91,1377,6.5,87,Gym Workout,Rain,Gym,Neutral
353,1,2023-12-25,20067,3035.34,17.96,365,3.1,168,Walking,Rain,Office,Stressed
354,1,2023-12-27,23472,3352.72,3.71,846,8.4,60,Gym Workout,Snow,Other,Neutral
355,1,2023-12-28,29221,3776.0,12.87,295,11.0,126,Walking,Fog,Gym,Neutral
356,1,2023-12-30,8351,2963.78,11.65,1210,6.6,101,,Fog,Home,Tired
357,1,2023-12-30,19827,2739.38,2.06,742,10.3,79,Running,Clear,Park,Happy
358,1,2023-12-31,22460,2018.28,17.62,391,6.1,92,Cycling,Rain,Other,Stressed
359,1,2024-01-01,15312,3526.69,2.98,200,1.3,138,Yoga,Clear,Gym,Neutral
360,1,2024-01-02,15363,3607.95,9.78,75,11.1,61,Swimming,Snow,Home,Stressed
361,1,2024-01-03,1889,3381.54,0.1,986,3.5,141,,Fog,Gym,Happy
362,1,2024-01-03,2685,3311.47,11.88,992,10.7,127,Walking,Rain,Gym,Neutral
363,1,2024-01-06,29268,3840.5,17.72,829,11.5,125,Gym Workout,Fog,Gym,Stressed
364,1,2024-01-07,25026,2042.94,12.53,907,8.8,69,Swimming,Rain,Office,Neutral
365,1,2024-01-07,17609,1784.77,12.95,1141,10.8,99,Yoga,Fog,Park,Neutral
366,1,2024-01-07,26913,1562.38,17.03,1064,0.2,141,Yoga,Snow,Home,Neutral
367,1,2024-01-09,13905,3547.74,7.05,1224,8.0,158,Gym Workout,Rain,Other,Neutral
368,1,2024-01-09,9300,3422.83,3.09,808,1.9,83,,Snow,Park,Neutral
369,1,2024-01-12,10779,2221.78,8.55,1413,6.3,99,Gym Workout,Fog,Gym,Happy
370,1,2024-01-12,24215,2023.0,5.01,43,9.1,85,Yoga,Rain,Gym,Happy
371,1,2024-01-13,7286,2168.43,13.62,232,11.1,106,Gym Workout,Rain,Home,Tired
372,1,2024-01-14,12734,3964.12,2.78,611,6.6,104,Running,Clear,Gym,Happy
373,1,2024-01-15,25796,3760.05,17.22,34,9.6,154,Swimming,Clear,Park,Neutral
374,1,2024-01-15,10815,2183.22,2.0,104,4.1,154,Yoga,Clear,Office,Happy
375,1,2024-01-16,8462,3587.79,15.66,150,4.7,108,Walking,Fog,Gym,Happy
376,1,2024-01-17,29100,1551.49,17.53,1361,0.8,80,Running,Rain,Gym,Happy
377,1,2024-01-17,11464,1502.5,3.76,1211,3.4,110,Swimming,Clear,Park,Stressed
378,1,2024-01-17,29520,1995.78,7.61,598,5.9,138,,Clear,Park,Tired
379,1,2024-01-18,14414,3831.62,18.55,453,11.0,150,Walking,Clear,Office,Tired
380,1,2024-01-19,7834,1996.99,16.58,1340,10.6,71,Swimming,Snow,Other,Tired
381,1,2024-01-20,21245,3352.63,6.45,856,11.4,170,Gym Workout,Fog,Office,Happy
382,1,2024-01-20,10926,1688.79,14.21,1199,2.2,142,Running,Rain,Gym,Neutral
383,1,2024-01-21,1674,2290.31,1.17,258,2.9,110,Yoga,Fog,Other,Tired
384,1,2024-01-21,4849,1549.65,17.92,377,8.8,124,,Rain,Gym,Happy
385,1,2024-01-22,24962,1609.65,0.75,582,9.6,107,Running,Fog,Gym,Stressed
386,1,2024-01-22,14538,1619.13,0.81,363,5.1,178,Yoga,Snow,Office,Neutral
387,1,2024-01-23,380,1757.54,12.7,1259,9.6,65,Running,Rain,Gym,Stressed
388,1,2024-01-24,21621,3314.35,8.79,166,1.4,122,Running,Clear,Park,Stressed
389,1,2024-01-24,18225,2278.04,15.38,806,8.6,74,,Rain,Other,Tired
390,1,2024-01-25,21047,3018.61,8.67,509,1.3,70,,Snow,Home,Tired
391,1,2024-01-25,23530,2475.69,9.31,1158,0.7,76,Swimming,Snow,Office,Stressed
392,1,2024-01-29,15902,3658.42,18.9,1384,1.2,95,,Fog,Other,Stressed
393,1,2024-01-30,18187,2202.47,10.38,824,7.0,85,Swimming,Fog,Park,Tired
394,1,2024-01-30,9322,1602.74,13.36,316,11.8,131,Running,Snow,Gym,Neutral
395,1,2024-01-31,22492,3744.8,11.79,1108,0.8,163,Cycling,Rain,Other,Neutral
396,1,2024-01-31,7267,3542.04,5.48,1013,10.5,86,Yoga,Rain,Other,Tired
397,1,2024-01-31,11723,2686.54,13.12,810,3.9,171,Running,Rain,Park,Happy
398,1,2024-02-02,12114,3370.69,2.29,1358,8.7,117,Cycling,Clear,Park,Happy
399,1,2024-02-02,1398,3999.72,4.52,937,3.4,124,Swimming,Rain,Office,Happy
400,1,2024-02-02,21567,2108.56,7.42,1360,6.2,127,Yoga,Fog,Office,Happy
401,1,2024-02-03,24629,1513.19,12.19,794,4.1,130,Cycling,Rain,Home,Happy
402,1,2024-02-04,181,1766.4,17.59,925,5.9,133,Swimming,Snow,Park,Happy
403,1,2024-02-05,1337,3070.1,5.51,630,1.4,158,,Clear,Office,Neutral
404,1,2024-02-06,24981,2230.91,6.85,1061,9.6,166,Gym Workout,Rain,Office,Happy
405,1,2024-02-08,26596,1681.95,2.67,20,4.0,97,Gym Workout,Snow,Gym,Happy
406,1,2024-02-09,14001,3370.07,8.04,1265,11.3,162,Cycling,Clear,Gym,Happy
407,1,2024-02-09,25297,3409.68,15.99,572,11.8,71,Gym Workout,Rain,Office,Tired
408,1,2024-02-11,7044,3676.89,3.16,216,8.5,63,Walking,Fog,Gym,Tired
409,1,2024-02-13,11228,2769.99,19.45,395,7.3,94,Gym Workout,Snow,Park,Neutral
410,1,2024-02-13,11663,3561.12,2.64,911,10.8,108,Swimming,Snow,Office,Happy
411,1,2024-02-14,4107,3479.71,12.16,983,8.7,82,Cycling,Fog,Office,Stressed
412,1,2024-02-15,9974,2912.53,5.0,1437,4.6,82,Walking,Clear,Home,Happy
413,1,2024-02-17,27331,3038.41,10.16,146,3.5,135,Cycling,Fog,Office,Stressed
414,1,2024-02-17,24697,3785.43,5.39,222,1.9,153,Cycling,Fog,Home,Neutral
415,1,2024-02-20,26170,3295.35,4.17,1043,2.3,128,Gym Workout,Clear,Other,Neutral
416,1,2024-02-21,5735,3878.03,11.89,1376,8.8,177,Running,Rain,Office,Tired
417,1,2024-02-21,26371,2153.81,3.1,216,10.0,111,Running,Fog,Park,Happy
418,1,2024-02-21,17888,2739.06,2.59,506,3.4,137,,Snow,Park,Stressed
419,1,2024-02-22,10422,3472.01,1.85,1079,2.3,73,Swimming,Clear,Park,Neutral
420,1,2024-02-23,13616,2773.94,4.37,528,6.4,168,Swimming,Clear,Office,Tired
421,1,2024-02-24,19170,1944.19,17.22,1223,6.8,113,,Snow,Office,Neutral
422,1,2024-02-25,28174,3582.62,16.54,287,10.5,77,Cycling,Snow,Park,Tired
423,1,2024-02-25,13021,1729.7,7.76,999,8.8,162,Running,Fog,Park,Tired
424,1,2024-02-27,12999,2552.74,1.47,756,11.2,70,,Fog,Gym,Neutral
425,1,2024-02-29,4661,3894.58,12.25,291,5.6,74,,Rain,Gym,Tired
426,1,2024-02-29,22610,2495.37,1.7,119,5.7,79,,Fog,Home,Neutral
427,1,2024-03-01,12145,2311.49,14.49,310,9.6,74,Cycling,Clear,Home,Tired
428,1,2024-03-01,4082,2405.66,19.54,1127,2.9,90,,Snow,Home,Stressed
429,1,2024-03-02,28208,1649.66,18.67,966,3.5,130,Yoga,Rain,Home,Tired
430,1,2024-03-03,25247,2380.33,16.71,476,1.3,128,Walking,Snow,Park,Neutral
431,1,2024-03-03,18735,2874.69,15.61,884,1.4,126,Running,Rain,Office,Happy
432,1,2024-03-03,3120,1801.61,10.71,249,5.9,76,Walking,Snow,Park,Tired
433,1,2024-03-04,28412,3210.29,14.73,1373,8.0,134,Yoga,Clear,Other,Tired
434,1,2024-03-05,24729,2446.11,16.73,343,7.7,130,Gym Workout,Snow,Home,Happy
435,1,2024-03-09,11846,3741.19,7.13,1359,1.6,150,Cycling,Snow,Park,Happy
436,1,2024-03-09,935,3472.72,8.76,699,2.1,101,Gym Workout,Snow,Park,Tired
437,1,2024-03-10,2982,3251.55,14.4,1208,7.9,129,,Snow,Office,Neutral
438,1,2024-03-11,8070,3695.57,2.15,1354,5.0,145,,Snow,Home,Tired
439,1,2024-03-13,7604,2726.71,16.29,665,10.6,63,Yoga,Clear,Park,Stressed
440,1,2024-03-15,18707,2283.25,11.89,1304,5.4,66,Yoga,Fog,Gym,Neutral
441,1,2024-03-15,13748,1526.87,7.61,136,9.3,81,Cycling,Fog,Park,Tired
442,1,2024-03-15,25632,3229.38,12.01,343,11.2,63,Gym Workout,Snow,Office,Tired
443,1,2024-03-16,17582,1786.56,7.63,941,9.1,147,Yoga,Rain,Home,Happy
444,1,2024-03-16,25346,1559.52,9.42,243,3.6,121,Cycling,Clear,Home,Neutral
445,1,2024-03-16,22753,1958.78,12.55,971,6.9,156,Yoga,Rain,Gym,Stressed
446,1,2024-03-17,22098,1812.56,4.27,455,5.5,60,Yoga,Clear,Home,Stressed
447,1,2024-03-18,8963,1551.69,16.82,1429,4.9,87,,Rain,Gym,Tired
448,1,2024-03-18,11059,1747.98,16.16,355,5.9,120,Swimming,Rain,Park,Happy
449,1,2024-03-21,14140,3221.01,5.48,1429,3.6,79,Running,Snow,Park,Happy
450,1,2024-03-21,23113,3519.14,18.37,1333,11.3,128,Cycling,Clear,Office,Stressed
451,1,2024-03-22,7669,2575.53,6.39,1256,1.3,149,,Clear,Office,Happy
452,1,2024-03-23,27868,3869.51,0.97,208,10.9,72,Cycling,Snow,Park,Stressed
453,1,2024-03-23,25403,3387.0,2.83,975,1.8,112,Yoga,Rain,Gym,Stressed
454,1,2024-03-24,29035,3977.22,1.03,1345,8.4,81,Yoga,Clear,Other,Neutral
455,1,2024-03-24,15108,2767.43,14.52,902,8.6,140,,Fog,Other,Neutral
456,1,2024-03-25,25241,2622.12,0.61,399,11.5,70,,Fog,Other,Happy
457,1,2024-03-25,10552,2850.96,5.17,210,5.6,171,Cycling,Clear,Office,Tired
458,1,2024-03-25,2027,1901.52,4.53,1237,0.7,126,Swimming,Clear,Other,Tired
459,1,2024-03-27,11102,2855.78,2.8,1228,2.7,86,Walking,Rain,Other,Neutral
460,1,2024-03-30,8087,2298.95,16.25,1263,5.3,75,Cycling,Fog,Park,Happy
461,1,2024-03-30,20176,3473.13,7.83,157,3.9,60,,Rain,Park,Neutral
462,1,2024-03-31,28294,3040.58,3.64,1222,3.9,93,,Fog,Other,Stressed
463,1,2024-03-31,14822,3718.5,13.38,922,7.2,117,Cycling,Snow,Other,Tired
464,1,2024-03-31,22273,2695.83,16.45,269,1.6,170,Swimming,Fog,Home,Happy
465,1,2024-04-01,10679,1919.0,3.38,1214,2.9,105,Cycling,Snow,Other,Neutral
466,1,2024-04-03,23094,2669.49,13.99,765,5.5,92,Walking,Snow,Home,Happy
467,1,2024-04-04,8625,3606.46,17.19,166,7.1,140,Cycling,Snow,Home,Stressed
468,1,2024-04-06,9111,3793.79,18.16,943,11.3,150,Cycling,Fog,Park,Neutral
469,1,2024-04-06,12691,2440.96,15.35,1335,0.4,156,Walking,Rain,Office,Happy
470,1,2024-04-07,29546,2919.91,4.53,1083,7.7,61,Gym Workout,Fog,Park,Neutral
471,1,2024-04-08,8063,3497.45,3.58,473,6.9,134,Walking,Fog,Office,Happy
472,1,2024-04-08,11982,2270.1,12.54,329,9.1,175,,Rain,Other,Neutral
473,1,2024-04-09,21481,2530.58,10.98,961,3.6,176,Gym Workout,Rain,Home,Happy
474,1,2024-04-10,28108,1923.84,0.79,1386,8.3,162,Walking,Clear,Home,Happy
475,1,2024-04-11,717,1866.65,6.16,813,1.7,130,Walking,Clear,Gym,Tired
476,1,2024-04-11,15320,2562.7,9.5,1165,9.2,166,,Snow,Home,Neutral
477,1,2024-04-12,25538,1663.81,14.26,77,8.2,125,Walking,Fog,Gym,Tired
478,1,2024-04-15,17203,1927.07,2.31,448,5.4,98,Walking,Rain,Park,Happy
479,1,2024-04-15,9219,1632.07,5.83,497,9.6,105,Yoga,Clear,Other,Neutral
480,1,2024-04-16,10588,1542.96,11.17,410,6.7,79,Walking,Rain,Office,Neutral
481,1,2024-04-16,22107,2207.1,12.3,216,2.6,131,Walking,Snow,Home,Tired
482,1,2024-04-17,19199,1715.23,18.23,1314,6.8,121,Running,Clear,Park,Neutral
483,1,2024-04-17,1509,3958.92,6.13,62,8.2,163,,Rain,Gym,Tired
484,1,2024-04-17,28351,2000.47,17.93,115,2.4,77,Running,Snow,Park,Happy
485,1,2024-04-18,3092,3889.7,6.59,1061,7.5,151,Running,Rain,Other,Stressed
486,1,2024-04-18,17864,2260.42,5.78,534,7.2,167,Swimming,Clear,Park,Neutral
487,1,2024-04-20,23519,1761.35,19.12,384,7.0,152,Cycling,Rain,Park,Tired
488,1,2024-04-20,197,2461.11,13.37,105,3.2,115,Gym Workout,Clear,Park,Stressed
489,1,2024-04-21,25326,3078.33,15.42,965,10.8,159,Swimming,Fog,Gym,Tired
490,1,2024-04-21,29146,3958.63,18.7,564,3.1,172,Running,Clear,Gym,Stressed
491,1,2024-04-21,26973,2575.92,5.82,541,1.8,178,Cycling,Fog,Home,Tired
492,1,2024-04-23,28730,3063.62,10.18,1235,1.5,158,Gym Workout,Snow,Office,Happy
493,1,2024-04-24,14500,1879.85,15.08,958,2.0,108,Yoga,Snow,Office,Stressed
494,1,2024-04-25,12606,3802.26,2.54,888,0.7,154,Yoga,Snow,Other,Stressed
495,1,2024-04-25,11975,2320.16,7.76,17,10.4,139,Swimming,Fog,Other,Neutral
496,1,2024-04-25,12633,3347.03,15.96,726,4.4,77,Running,Snow,Other,Happy
497,1,2024-04-26,10786,3768.47,0.01,888,5.5,171,Gym Workout,Clear,Gym,Tired
498,1,2024-04-27,11526,1685.57,13.83,997,1.1,79,Running,Clear,Other,Stressed
499,1,2024-04-27,11307,3223.27,10.58,1345,4.0,128,Swimming,Fog,Home,Neutral
500,1,2024-04-28,11019,1644.18,0.39,971,0.6,162,Swimming,Fog,Other,Tired
501,1,2024-04-28,25197,1715.29,9.24,343,6.2,79,Walking,Fog,Other,Happy
502,1,2024-04-29,26,1614.94,19.7,41,8.5,147,Swimming,Rain,Office,Stressed
503,1,2024-04-30,17493,3443.07,8.01,863,6.5,138,Yoga,Snow,Other,Tired
504,1,2024-04-30,26248,3150.12,2.26,768,4.1,156,,Snow,Other,Stressed
505,1,2024-05-02,24940,3525.49,16.77,1215,7.8,171,Cycling,Clear,Gym,Tired
506,1,2024-05-02,288,1911.02,2.94,549,4.9,80,Walking,Fog,Gym,Stressed
507,1,2024-05-05,8424,3581.7,18.42,1259,8.3,125,Walking,Fog,Other,Tired
508,1,2024-05-06,22389,3718.5,16.08,1081,9.1,138,,Rain,Home,Happy
509,1,2024-05-11,25536,1740.13,17.82,1019,9.9,113,Swimming,Snow,Gym,Tired
510,1,2024-05-12,3297,3496.79,12.36,1021,6.2,80,Swimming,Fog,Park,Tired
511,1,2024-05-12,12020,3407.56,3.13,342,5.5,114,Swimming,Snow,Gym,Happy
512,1,2024-05-13,7731,3068.93,17.08,855,2.5,94,Swimming,Clear,Office,Happy
513,1,2024-05-14,25249,2957.03,10.36,195,6.8,119,,Snow,Other,Tired
514,1,2024-05-15,7804,2695.51,2.71,211,1.7,102,Running,Snow,Gym,Tired
515,1,2024-05-15,15988,2092.77,10.87,536,7.1,140,Walking,Rain,Home,Neutral
516,1,2024-05-16,22398,2402.74,16.25,516,6.5,100,Cycling,Snow,Other,Stressed
517,1,2024-05-16,26893,1682.07,5.51,818,1.5,115,Swimming,Snow,Park,Stressed
518,1,2024-05-18,1360,3042.11,7.83,825,2.1,155,Walking,Fog,Home,Neutral
519,1,2024-05-20,25705,2682.24,0.8,88,8.0,134,,Fog,Office,Tired
520,1,2024-05-20,1876,3864.7,7.51,754,3.1,91,Yoga,Clear,Home,Neutral
521,1,2024-05-22,20576,2877.27,10.15,84,3.6,117,Yoga,Rain,Home,Neutral
522,1,2024-05-22,8022,2757.43,17.26,756,3.1,112,Yoga,Rain,Park,Tired
523,1,2024-05-23,23671,3192.08,8.23,1418,8.4,69,Running,Snow,Park,Stressed
524,1,2024-05-23,20005,3436.69,18.51,410,11.5,173,Running,Rain,Office,Stressed
525,1,2024-05-24,18268,2889.11,11.28,1430,4.4,129,Swimming,Fog,Office,Stressed
526,1,2024-05-24,22761,2415.63,15.39,443,6.0,150,Gym Workout,Rain,Park,Stressed
527,1,2024-05-27,16637,2494.9,17.41,528,9.3,65,,Clear,Gym,Stressed
528,1,2024-05-27,2759,1925.1,3.18,814,6.1,138,Swimming,Snow,Gym,Tired
529,1,2024-05-28,13500,3597.9,0.05,39,9.7,153,Yoga,Rain,Park,Neutral
530,1,2024-05-28,13799,2215.49,1.68,561,10.1,151,Running,Snow,Office,Happy
531,1,2024-05-29,10584,1714.18,6.53,410,6.3,139,Walking,Fog,Office,Tired
532,1,2024-05-29,7352,3480.69,16.1,1397,0.9,85,Walking,Snow,Other,Stressed
533,1,2024-05-30,25009,2852.34,5.4,149,3.9,80,Gym Workout,Rain,Gym,Neutral
534,1,2024-05-31,29096,2426.47,7.15,1325,5.0,75,,Snow,Other,Happy
535,1,2024-06-01,1054,3579.21,5.05,1423,1.9,64,Swimming,Clear,Office,Stressed
536,1,2024-06-02,6849,2569.42,19.55,636,4.9,77,Cycling,Clear,Home,Stressed
537,1,2024-06-03,2602,3449.88,3.91,848,5.9,88,Gym Workout,Clear,Gym,Tired
538,1,2024-06-05,1129,3029.87,13.24,232,11.9,161,Running,Rain,Other,Happy
539,1,2024-06-06,17830,3928.05,19.22,1060,5.7,155,Swimming,Fog,Other,Tired
540,1,2024-06-07,6928,3081.78,13.25,330,3.3,107,Gym Workout,Fog,Office,Happy
541,1,2024-06-07,21276,1852.02,4.52,212,11.4,108,Walking,Clear,Park,Tired
542,1,2024-06-08,14527,2064.83,16.56,618,1.8,63,,Fog,Home,Tired
543,1,2024-06-09,25759,2848.41,5.54,219,3.0,169,Swimming,Clear,Gym,Happy
544,1,2024-06-10,10820,2735.72,14.13,222,3.8,131,,Clear,Gym,Happy
545,1,2024-06-10,29623,2415.67,6.8,269,11.1,70,Yoga,Clear,Other,Neutral
546,1,2024-06-10,17439,3035.37,4.8,362,5.2,175,Gym Workout,Snow,Park,Neutral
547,1,2024-06-10,29668,2588.03,6.84,203,10.1,136,Running,Clear,Office,Neutral
548,1,2024-06-11,22716,3734.7,11.9,762,1.7,98,Yoga,Fog,Office,Happy
549,1,2024-06-11,10453,2646.32,1.52,1303,9.0,112,,Snow,Gym,Tired
550,1,2024-06-12,2489,1671.97,6.1,869,1.5,76,Swimming,Clear,Gym,Happy
551,1,2024-06-14,3539,3573.65,8.88,706,1.0,101,,Rain,Office,Neutral
552,1,2024-06-14,22576,3191.59,15.74,132,11.2,116,Walking,Clear,Home,Tired
553,1,2024-06-15,27789,3236.41,16.69,1051,6.6,92,Swimming,Snow,Gym,Neutral
554,1,2024-06-17,15309,1605.23,12.8,1255,0.8,107,Gym Workout,Rain,Other,Happy
555,1,2024-06-19,25949,3016.66,16.98,190,8.7,99,Yoga,Snow,Park,Tired
556,1,2024-06-20,15534,2747.17,9.57,1054,2.1,121,Running,Fog,Office,Neutral
557,1,2024-06-21,27646,1836.88,5.63,1046,3.6,113,Swimming,Rain,Park,Tired
558,1,2024-06-22,27053,1875.92,2.5,753,2.3,157,Swimming,Fog,Other,Stressed
559,1,2024-06-22,6866,2117.37,11.64,1310,8.4,155,,Fog,Park,Happy
560,1,2024-06-22,22762,3509.64,1.02,1029,7.8,159,Swimming,Snow,Gym,Stressed
561,1,2024-06-24,10894,2666.15,8.09,406,0.6,79,Yoga,Clear,Park,Stressed
562,1,2024-06-25,11679,2762.61,5.4,742,2.4,134,Running,Fog,Park,Stressed
563,1,2024-06-26,21675,2359.81,0.04,638,0.7,62,Yoga,Rain,Other,Stressed
564,1,2024-06-27,255,2385.69,8.73,1242,5.8,91,,Rain,Gym,Tired
565,1,2024-06-29,18770,3373.52,0.47,840,10.6,163,Swimming,Rain,Other,Happy
566,1,2024-06-29,3509,2536.06,8.88,971,2.1,153,Cycling,Clear,Home,Happy
567,1,2024-07-02,16728,2190.89,8.92,955,0.8,66,Yoga,Clear,Office,Tired
568,1,2024-07-03,5427,1948.37,18.56,681,6.7,155,,Fog,Home,Neutral
569,1,2024-07-04,6018,1748.62,15.52,794,3.8,164,Gym Workout,Snow,Other,Stressed
570,1,2024-07-04,2640,2802.61,15.3,858,2.4,163,Cycling,Fog,Home,Stressed
571,1,2024-07-05,2965,3058.27,10.86,582,7.2,84,,Fog,Other,Tired
572,1,2024-07-06,21166,1686.18,11.0,532,6.4,121,Yoga,Rain,Office,Tired
573,1,2024-07-07,9807,3552.23,3.43,823,0.9,60,,Snow,Home,Neutral
574,1,2024-07-07,21538,2864.14,7.89,597,6.5,144,Swimming,Clear,Office,Stressed
575,1,2024-07-08,8236,3593.28,7.09,615,4.5,171,Gym Workout,Rain,Other,Tired
576,1,2024-07-10,18903,3236.45,10.01,819,11.2,126,Walking,Fog,Gym,Neutral
577,1,2024-07-11,9784,2710.77,7.65,6,3.3,118,,Clear,Park,Tired
578,1,2024-07-13,2062,2679.41,19.79,1170,10.9,141,Swimming,Clear,Home,Stressed
579,1,2024-07-15,17116,2888.64,10.62,104,8.3,156,Yoga,Clear,Other,Tired
580,1,2024-07-15,13802,3385.47,13.54,1340,1.9,84,,Clear,Gym,Tired
581,1,2024-07-17,17114,1824.56,6.56,312,11.8,156,Gym Workout,Clear,Gym,Tired
582,1,2024-07-18,15016,2877.61,4.12,96,10.4,136,,Clear,Gym,Stressed
583,1,2024-07-19,19110,1979.38,4.83,1068,9.2,148,Running,Fog,Home,Stressed
584,1,2024-07-20,15730,2360.33,5.98,1085,0.9,134,Swimming,Rain,Home,Tired
585,1,2024-07-23,18383,2954.58,13.16,139,4.1,78,Swimming,Fog,Gym,Neutral
586,1,2024-07-23,7214,3981.49,6.74,625,7.9,156,Cycling,Clear,Gym,Stressed
